sku_id,segment,revenue_annual,demand_volatility_cv,current_safety_stock_weeks,recommended_safety_stock_weeks,avg_weekly_demand,unit_cost,current_safety_stock_units,current_safety_stock_value,recommended_safety_stock_units,recommended_safety_stock_value,stockout_rate
SKU_0808,High Revenue + Low Volatility,80755.23,0.1962,2.0,1.5,227,142.1675898585961,454.0,64544.09,340.0,48336.98,0.0291
SKU_0809,High Revenue + Low Volatility,78911.37,0.0541,2.0,1.5,251,60.105491986884026,502.0,30172.96,376.0,22599.66,0.0162
SKU_0810,High Revenue + Low Volatility,106311.46,0.176,2.0,1.5,198,44.45368079958785,396.0,17603.66,297.0,13202.74,0.0162
SKU_0811,High Revenue + Low Volatility,65185.48,0.1628,2.0,1.5,271,100.14517359113498,542.0,54278.68,406.0,40658.94,0.0197
SKU_0812,High Revenue + Low Volatility,74207.06,0.0843,2.0,1.5,211,146.31861747410147,422.0,61746.46,316.0,46236.68,0.0203
SKU_0813,High Revenue + Low Volatility,103946.92,0.1934,2.0,1.5,159,75.3407056472624,318.0,23958.34,238.0,17931.09,0.01
SKU_0814,High Revenue + Low Volatility,92899.24,0.0722,2.0,1.5,289,37.44441163545378,578.0,21642.87,434.0,16250.87,0.0223
SKU_0815,High Revenue + Low Volatility,67679.29,0.1519,2.0,1.5,186,70.71663207714809,372.0,26306.59,279.0,19729.94,0.0299
SKU_0816,High Revenue + Low Volatility,112928.14,0.0837,2.0,1.5,244,90.71179851834701,488.0,44267.36,366.0,33200.52,0.0158
SKU_0817,High Revenue + Low Volatility,83606.87,0.1147,2.0,1.5,164,49.430760795865645,328.0,16213.29,246.0,12159.97,0.0226
SKU_0818,High Revenue + Low Volatility,109672.1,0.1579,2.0,1.5,156,108.97226616677905,312.0,33999.35,234.0,25499.51,0.0101
SKU_0819,High Revenue + Low Volatility,107262.78,0.1345,2.0,1.5,282,149.72992668122407,564.0,84447.68,423.0,63335.76,0.0221
SKU_0820,High Revenue + Low Volatility,97465.53,0.1141,2.0,1.5,205,84.20873711777327,410.0,34525.58,308.0,25936.29,0.0189
SKU_0821,High Revenue + Low Volatility,89668.87,0.099,2.0,1.5,280,72.56742680762551,560.0,40637.76,420.0,30478.32,0.0206
SKU_0822,High Revenue + Low Volatility,118773.05,0.1759,2.0,1.5,283,78.084500020136,566.0,44195.83,424.0,33107.83,0.0209
SKU_0823,High Revenue + Low Volatility,68697.9,0.0716,2.0,1.5,108,43.81754140742414,216.0,9464.59,162.0,7098.44,0.0135
SKU_0824,High Revenue + Low Volatility,103509.34,0.1145,2.0,1.5,121,135.99283217114686,242.0,32910.27,182.0,24750.7,0.0254
SKU_0825,High Revenue + Low Volatility,71471.44,0.1856,2.0,1.5,240,79.77907866256223,480.0,38293.96,360.0,28720.47,0.0211
SKU_0826,High Revenue + Low Volatility,80295.79,0.1769,2.0,1.5,188,76.47292937098095,376.0,28753.82,282.0,21565.37,0.0154
SKU_0827,High Revenue + Low Volatility,78521.92,0.1101,2.0,1.5,275,109.16283275165692,550.0,60039.56,412.0,44975.09,0.0287
SKU_0828,High Revenue + Low Volatility,116822.16,0.1645,2.0,1.5,117,83.04401051173483,234.0,19432.3,176.0,14615.75,0.0103
SKU_0829,High Revenue + Low Volatility,118041.37,0.1735,2.0,1.5,214,107.78801625694153,428.0,46133.27,321.0,34599.95,0.0245
SKU_0830,High Revenue + Low Volatility,70980.93,0.1833,2.0,1.5,267,37.373554815694504,534.0,19957.48,400.0,14949.42,0.0176
SKU_0831,High Revenue + Low Volatility,61322.11,0.1317,2.0,1.5,244,127.6468012466673,488.0,62291.64,366.0,46718.73,0.0205
SKU_0832,High Revenue + Low Volatility,103200.48,0.0807,2.0,1.5,242,142.8604743455283,484.0,69144.47,363.0,51858.35,0.0158
SKU_0833,High Revenue + Low Volatility,85079.4,0.0883,2.0,1.5,205,107.85184633912631,410.0,44219.26,308.0,33218.37,0.0164
SKU_0834,High Revenue + Low Volatility,65330.41,0.0944,2.0,1.5,114,144.5479114630573,228.0,32956.92,171.0,24717.69,0.0103
SKU_0835,High Revenue + Low Volatility,101025.25,0.1391,2.0,1.5,162,48.1718777243956,324.0,15607.69,243.0,11705.77,0.0246
SKU_0836,High Revenue + Low Volatility,92706.33,0.0549,2.0,1.5,266,87.28994273764243,532.0,46438.25,399.0,34828.69,0.0242
SKU_0837,High Revenue + Low Volatility,118831.01,0.1454,2.0,1.5,112,102.21680807345368,224.0,22896.57,168.0,17172.42,0.0231
SKU_0838,High Revenue + Low Volatility,73644.57,0.1047,2.0,1.5,180,99.8083976905424,360.0,35931.02,270.0,26948.27,0.0276
SKU_0839,High Revenue + Low Volatility,84238.67,0.0943,2.0,1.5,131,78.17541349068519,262.0,20481.96,196.0,15322.38,0.028
SKU_0840,High Revenue + Low Volatility,92552.75,0.1819,2.0,1.5,236,70.57012912395138,472.0,33309.1,354.0,24981.83,0.0211
SKU_0841,High Revenue + Low Volatility,107502.0,0.119,2.0,1.5,139,45.21888270605025,278.0,12570.85,208.0,9405.53,0.0237
SKU_0842,High Revenue + Low Volatility,92930.32,0.0643,2.0,1.5,247,77.00909406747338,494.0,38042.49,370.0,28493.36,0.0102
SKU_0843,High Revenue + Low Volatility,96774.01,0.174,2.0,1.5,181,49.519297812658216,362.0,17925.99,272.0,13469.25,0.0269
SKU_0844,High Revenue + Low Volatility,73568.82,0.0571,2.0,1.5,176,118.1238811790662,352.0,41579.61,264.0,31184.7,0.0263
SKU_0845,High Revenue + Low Volatility,110815.12,0.159,2.0,1.5,290,55.059712259350796,580.0,31934.63,435.0,23950.97,0.0104
SKU_0846,High Revenue + Low Volatility,85717.83,0.1661,2.0,1.5,175,37.027836634144066,350.0,12959.74,262.0,9701.29,0.0209
SKU_0847,High Revenue + Low Volatility,68457.58,0.1029,2.0,1.5,271,96.28393653806812,542.0,52185.89,406.0,39091.28,0.0281
SKU_0848,High Revenue + Low Volatility,99851.27,0.1737,2.0,1.5,137,101.4275679263282,274.0,27791.15,206.0,20894.08,0.0136
SKU_0849,High Revenue + Low Volatility,72965.43,0.1273,2.0,1.5,287,134.62956735366066,574.0,77277.37,430.0,57890.71,0.0171
SKU_0850,High Revenue + Low Volatility,65853.75,0.1195,2.0,1.5,170,99.23779349012182,340.0,33740.85,255.0,25305.64,0.0166
SKU_0851,High Revenue + Low Volatility,111719.21,0.0568,2.0,1.5,147,71.45770244681349,294.0,21008.56,220.0,15720.69,0.0171
SKU_0852,High Revenue + Low Volatility,87609.74,0.0935,2.0,1.5,117,126.36142578315847,234.0,29568.57,176.0,22239.61,0.0108
SKU_0853,High Revenue + Low Volatility,104957.02,0.1897,2.0,1.5,243,94.83346718249052,486.0,46089.07,364.0,34519.38,0.0156
SKU_0854,High Revenue + Low Volatility,77435.25,0.1088,2.0,1.5,282,39.513634155743006,564.0,22285.69,423.0,16714.27,0.0159
SKU_0855,High Revenue + Low Volatility,107218.21,0.132,2.0,1.5,138,97.90206723758959,276.0,27020.97,207.0,20265.73,0.0273
SKU_0856,High Revenue + Low Volatility,66716.16,0.1298,2.0,1.5,295,138.96222545059948,590.0,81987.71,442.0,61421.3,0.017
SKU_0857,High Revenue + Low Volatility,81358.4,0.1386,2.0,1.5,286,77.55751505978647,572.0,44362.9,429.0,33272.17,0.0189
SKU_0858,High Revenue + Low Volatility,118683.71,0.0592,2.0,1.5,188,65.559096227976,376.0,24650.22,282.0,18487.67,0.0176
SKU_0859,High Revenue + Low Volatility,107639.38,0.1043,2.0,1.5,161,47.21633484216241,322.0,15203.66,242.0,11426.35,0.0124
SKU_0860,High Revenue + Low Volatility,89835.36,0.1585,2.0,1.5,240,48.173462632242874,480.0,23123.26,360.0,17342.45,0.0298
SKU_0861,High Revenue + Low Volatility,80386.65,0.0801,2.0,1.5,208,81.93257812101827,416.0,34083.95,312.0,25562.96,0.0265
SKU_0862,High Revenue + Low Volatility,112328.14,0.0805,2.0,1.5,180,101.48157889938355,360.0,36533.37,270.0,27400.03,0.0208
SKU_0863,High Revenue + Low Volatility,92690.87,0.0515,2.0,1.5,233,39.67384862035221,466.0,18488.01,350.0,13885.85,0.0195
SKU_0864,High Revenue + Low Volatility,105505.5,0.1156,2.0,1.5,176,142.74823068301987,352.0,50247.38,264.0,37685.53,0.023
SKU_0865,High Revenue + Low Volatility,105246.46,0.1824,2.0,1.5,287,120.61603409342351,574.0,69233.6,430.0,51864.89,0.0165
SKU_0866,High Revenue + Low Volatility,61076.74,0.0578,2.0,1.5,189,100.39487019403953,378.0,37949.26,284.0,28512.14,0.011
SKU_0867,High Revenue + Low Volatility,67575.23,0.0787,2.0,1.5,113,129.4126405126789,226.0,29247.26,170.0,22000.15,0.0181
SKU_0868,High Revenue + Low Volatility,99577.76,0.0965,2.0,1.5,194,39.6224108174536,388.0,15373.5,291.0,11530.12,0.0297
SKU_0869,High Revenue + Low Volatility,69697.19,0.1598,2.0,1.5,153,87.22066532797493,306.0,26689.52,230.0,20060.75,0.0136
SKU_0870,High Revenue + Low Volatility,75329.6,0.1461,2.0,1.5,231,105.61117522339961,462.0,48792.36,346.0,36541.47,0.0206
SKU_0871,High Revenue + Low Volatility,116798.28,0.1124,2.0,1.5,138,129.4383487341947,276.0,35724.98,207.0,26793.74,0.0102
SKU_0872,High Revenue + Low Volatility,93610.94,0.1639,2.0,1.5,171,124.01634720591213,342.0,42413.59,256.0,31748.18,0.0124
SKU_0873,High Revenue + Low Volatility,105043.77,0.1414,2.0,1.5,124,63.24830996560796,248.0,15685.58,186.0,11764.19,0.0217
SKU_0874,High Revenue + Low Volatility,93478.84,0.1844,2.0,1.5,176,142.9056203471045,352.0,50302.78,264.0,37727.08,0.0159
SKU_0875,High Revenue + Low Volatility,93150.82,0.1727,2.0,1.5,259,44.92150097170445,518.0,23269.34,388.0,17429.54,0.0281
SKU_0876,High Revenue + Low Volatility,65649.11,0.0879,2.0,1.5,286,135.01603423453827,572.0,77229.17,429.0,57921.88,0.0181
SKU_0877,High Revenue + Low Volatility,80619.79,0.0907,2.0,1.5,290,146.51282995255423,580.0,84977.44,435.0,63733.08,0.0142
SKU_0878,High Revenue + Low Volatility,76945.85,0.0688,2.0,1.5,265,51.258422786715066,530.0,27166.96,398.0,20400.85,0.0209
SKU_0879,High Revenue + Low Volatility,83443.7,0.1005,2.0,1.5,219,116.64792770445423,438.0,51091.79,328.0,38260.52,0.0259
SKU_0880,High Revenue + Low Volatility,107900.65,0.1999,2.0,1.5,152,34.83426225335982,304.0,10589.62,228.0,7942.21,0.0104
SKU_0881,High Revenue + Low Volatility,82315.96,0.1109,2.0,1.5,294,78.6507390166986,588.0,46246.63,441.0,34684.98,0.0201
SKU_0882,High Revenue + Low Volatility,87101.81,0.0831,2.0,1.5,255,91.95399590372088,510.0,46896.54,382.0,35126.43,0.0255
SKU_0883,High Revenue + Low Volatility,83842.88,0.1644,2.0,1.5,230,99.67742710915608,460.0,45851.62,345.0,34388.71,0.0121
SKU_0884,High Revenue + Low Volatility,65604.48,0.1314,2.0,1.5,249,142.31246978982713,498.0,70871.61,374.0,53224.86,0.0281
SKU_0885,High Revenue + Low Volatility,86464.33,0.0724,2.0,1.5,195,110.67008247530336,390.0,43161.33,292.0,32315.66,0.0153
SKU_0886,High Revenue + Low Volatility,71736.56,0.1071,2.0,1.5,265,87.75335414630844,530.0,46509.28,398.0,34925.83,0.0134
SKU_0887,High Revenue + Low Volatility,71203.4,0.1122,2.0,1.5,299,127.16100435190671,598.0,76042.28,448.0,56968.13,0.0218
SKU_0888,High Revenue + Low Volatility,65642.17,0.1631,2.0,1.5,171,144.06393851452907,342.0,49269.87,256.0,36880.37,0.0135
SKU_0889,High Revenue + Low Volatility,81400.26,0.0531,2.0,1.5,161,32.6479378418749,322.0,10512.64,242.0,7900.8,0.0236
SKU_0890,High Revenue + Low Volatility,105448.91,0.0904,2.0,1.5,284,147.90255267072465,568.0,84008.65,426.0,63006.49,0.0198
SKU_0891,High Revenue + Low Volatility,76586.5,0.1276,2.0,1.5,105,40.33585668764164,210.0,8470.53,158.0,6373.07,0.0122
SKU_0892,High Revenue + Low Volatility,78740.95,0.0903,2.0,1.5,131,127.72641351225136,262.0,33464.32,196.0,25034.38,0.0282
SKU_0893,High Revenue + Low Volatility,98560.48,0.1443,2.0,1.5,198,63.6401703061695,396.0,25201.51,297.0,18901.13,0.0235
SKU_0894,High Revenue + Low Volatility,71750.45,0.1223,2.0,1.5,237,45.86155893046461,474.0,21738.38,356.0,16326.71,0.0209
SKU_0895,High Revenue + Low Volatility,113817.48,0.1043,2.0,1.5,230,82.78267676566018,460.0,38080.03,345.0,28560.02,0.0175
SKU_0896,High Revenue + Low Volatility,91211.43,0.1924,2.0,1.5,286,107.27478953371363,572.0,61361.18,429.0,46020.88,0.0127
SKU_0897,High Revenue + Low Volatility,86856.18,0.1448,2.0,1.5,175,75.714221402817,350.0,26499.98,262.0,19837.13,0.0242
SKU_0898,High Revenue + Low Volatility,93469.21,0.0695,2.0,1.5,276,36.54784899392388,552.0,20174.41,414.0,15130.81,0.0263
SKU_0899,High Revenue + Low Volatility,69962.06,0.134,2.0,1.5,158,101.935336759046,316.0,32211.57,237.0,24158.67,0.0125
SKU_0900,High Revenue + Low Volatility,96808.39,0.1671,2.0,1.5,130,138.28839313328098,260.0,35954.98,195.0,26966.24,0.0199
SKU_0901,High Revenue + Low Volatility,81786.04,0.1563,2.0,1.5,192,75.98584391367021,384.0,29178.56,288.0,21883.92,0.0197
SKU_0902,High Revenue + Low Volatility,113831.18,0.0758,2.0,1.5,168,55.959933315699246,336.0,18802.54,252.0,14101.9,0.017
SKU_0903,High Revenue + Low Volatility,70131.25,0.1959,2.0,1.5,289,83.10928151193784,578.0,48037.16,434.0,36069.43,0.0258
SKU_0904,High Revenue + Low Volatility,90423.07,0.1173,2.0,1.5,151,35.803525325853705,302.0,10812.66,226.0,8091.6,0.012
SKU_0905,High Revenue + Low Volatility,95886.76,0.0739,2.0,1.5,188,128.45851013763297,376.0,48300.4,282.0,36225.3,0.0141
SKU_0906,High Revenue + Low Volatility,62003.02,0.077,2.0,1.5,226,129.1608973140224,452.0,58380.73,339.0,43785.54,0.01
SKU_0907,High Revenue + Low Volatility,81821.59,0.0647,2.0,1.5,268,100.56005561155541,536.0,53900.19,402.0,40425.14,0.0175
SKU_0908,High Revenue + Low Volatility,103958.11,0.1705,2.0,1.5,130,72.37234667260674,260.0,18816.81,195.0,14112.61,0.0158
SKU_0909,High Revenue + Low Volatility,109222.65,0.0683,2.0,1.5,183,125.974003733494,366.0,46106.49,274.0,34516.88,0.0273
SKU_0910,High Revenue + Low Volatility,78789.72,0.0688,2.0,1.5,226,96.56244297460407,452.0,43646.22,339.0,32734.67,0.0249
SKU_0911,High Revenue + Low Volatility,107915.6,0.1776,2.0,1.5,249,129.11187702600193,498.0,64297.71,374.0,48287.84,0.0117
SKU_0912,High Revenue + Low Volatility,118065.35,0.1017,2.0,1.5,231,105.77505510996248,462.0,48868.08,346.0,36598.17,0.0248
SKU_0913,High Revenue + Low Volatility,111412.44,0.0546,2.0,1.5,112,124.12865678553568,224.0,27804.82,168.0,20853.61,0.0235
SKU_0914,High Revenue + Low Volatility,67058.64,0.0578,2.0,1.5,144,101.8275591861312,288.0,29326.34,216.0,21994.75,0.0156
SKU_0915,High Revenue + Low Volatility,104383.82,0.0713,2.0,1.5,226,79.69692818587995,452.0,36023.01,339.0,27017.26,0.0103
SKU_0916,High Revenue + Low Volatility,79180.01,0.082,2.0,1.5,269,144.95350319113652,538.0,77984.98,404.0,58561.22,0.0123
SKU_0917,High Revenue + Low Volatility,119304.96,0.1498,2.0,1.5,213,94.93365898546136,426.0,40441.74,320.0,30378.77,0.015
SKU_0918,High Revenue + Low Volatility,89121.54,0.0736,2.0,1.5,276,102.61074222486461,552.0,56641.13,414.0,42480.85,0.0263
SKU_0919,High Revenue + Low Volatility,67346.03,0.0678,2.0,1.5,119,56.45851672976991,238.0,13437.13,178.0,10049.62,0.0193
SKU_0920,High Revenue + Low Volatility,103511.13,0.1647,2.0,1.5,180,105.07809473127318,360.0,37828.11,270.0,28371.09,0.0284
SKU_0921,High Revenue + Low Volatility,79380.67,0.1507,2.0,1.5,281,98.59291793795326,562.0,55409.22,422.0,41606.21,0.0258
SKU_0922,High Revenue + Low Volatility,119824.69,0.1153,2.0,1.5,263,52.180607753642995,526.0,27447.0,394.0,20559.16,0.0157
SKU_0923,High Revenue + Low Volatility,118786.95,0.1324,2.0,1.5,228,37.150451682377245,456.0,16940.61,342.0,12705.45,0.0269
SKU_0924,High Revenue + Low Volatility,99368.04,0.0968,2.0,1.5,242,102.52311836577253,484.0,49621.19,363.0,37215.89,0.0123
SKU_0925,High Revenue + Low Volatility,67789.59,0.1224,2.0,1.5,116,121.64307232203846,232.0,28221.19,174.0,21165.89,0.0107
SKU_0926,High Revenue + Low Volatility,101211.66,0.126,2.0,1.5,251,92.80816451064098,502.0,46589.7,376.0,34895.87,0.0222
SKU_0927,High Revenue + Low Volatility,65581.83,0.1081,2.0,1.5,157,57.21271503835749,314.0,17964.79,236.0,13502.2,0.0168
SKU_0928,High Revenue + Low Volatility,61761.85,0.186,2.0,1.5,171,109.98263720316419,342.0,37614.06,256.0,28155.56,0.0166
SKU_0929,High Revenue + Low Volatility,109377.51,0.0524,2.0,1.5,208,39.61268719315227,416.0,16478.88,312.0,12359.16,0.0237
SKU_0930,High Revenue + Low Volatility,72585.18,0.1673,2.0,1.5,122,83.02004457623455,244.0,20256.89,183.0,15192.67,0.027
SKU_0931,High Revenue + Low Volatility,82741.63,0.0687,2.0,1.5,273,49.60401100781042,546.0,27083.79,410.0,20337.64,0.0164
SKU_0932,High Revenue + Low Volatility,118407.44,0.1696,2.0,1.5,171,52.135086127186,342.0,17830.2,256.0,13346.58,0.0165
SKU_0933,High Revenue + Low Volatility,80210.43,0.1424,2.0,1.5,107,54.27527389898444,214.0,11614.91,160.0,8684.04,0.0207
SKU_0934,High Revenue + Low Volatility,77789.39,0.1765,2.0,1.5,158,76.40484684527735,316.0,24143.93,237.0,18107.95,0.0231
SKU_0935,High Revenue + Low Volatility,115092.48,0.0646,2.0,1.5,210,36.13802467444771,420.0,15177.97,315.0,11383.48,0.0141
SKU_0936,High Revenue + Low Volatility,66644.91,0.1338,2.0,1.5,286,77.73521291149179,572.0,44464.54,429.0,33348.41,0.0283
SKU_0937,High Revenue + Low Volatility,105574.94,0.1252,2.0,1.5,112,91.4048936537641,224.0,20474.7,168.0,15356.02,0.0231
SKU_0938,High Revenue + Low Volatility,119283.93,0.1559,2.0,1.5,266,87.99531419595903,532.0,46813.51,399.0,35110.13,0.0225
SKU_0939,High Revenue + Low Volatility,114077.76,0.1301,2.0,1.5,255,75.93409204836487,510.0,38726.39,382.0,29006.82,0.0281
SKU_0940,High Revenue + Low Volatility,99100.08,0.1311,2.0,1.5,288,130.6975929684903,576.0,75281.81,432.0,56461.36,0.0281
SKU_0941,High Revenue + Low Volatility,78843.65,0.1144,2.0,1.5,115,47.439203090460495,230.0,10911.02,172.0,8159.54,0.0127
SKU_0942,High Revenue + Low Volatility,75259.32,0.0963,2.0,1.5,218,90.68360925376487,436.0,39538.05,327.0,29653.54,0.0129
SKU_0943,High Revenue + Low Volatility,109155.31,0.1223,2.0,1.5,101,37.444970034786515,202.0,7563.88,152.0,5691.64,0.0252
SKU_0944,High Revenue + Low Volatility,112789.31,0.0678,2.0,1.5,244,38.53868146534917,488.0,18806.88,366.0,14105.16,0.0291
SKU_0945,High Revenue + Low Volatility,91526.09,0.1942,2.0,1.5,129,98.86390196125156,258.0,25506.89,194.0,19179.6,0.0233
SKU_0946,High Revenue + Low Volatility,74660.4,0.1572,2.0,1.5,202,97.92221098653852,404.0,39560.57,303.0,29670.43,0.0182
SKU_0947,High Revenue + Low Volatility,66776.59,0.1929,2.0,1.5,112,135.36402154133484,224.0,30321.54,168.0,22741.16,0.0237
SKU_0948,High Revenue + Low Volatility,65230.77,0.084,2.0,1.5,195,96.94484107920879,390.0,37808.49,292.0,28307.89,0.0146
SKU_0949,High Revenue + Low Volatility,103144.65,0.1819,2.0,1.5,193,145.17492244858204,386.0,56037.52,290.0,42100.73,0.03
SKU_0950,High Revenue + Low Volatility,85207.12,0.1713,2.0,1.5,181,35.84338180799157,362.0,12975.3,272.0,9749.4,0.0186
SKU_0951,High Revenue + Low Volatility,114321.59,0.1516,2.0,1.5,112,41.760922173688925,224.0,9354.45,168.0,7015.83,0.0286
SKU_0952,High Revenue + Low Volatility,104380.28,0.1438,2.0,1.5,270,35.28790338844577,540.0,19055.47,405.0,14291.6,0.0186
SKU_0953,High Revenue + Low Volatility,71475.63,0.0975,2.0,1.5,193,52.2332220400248,386.0,20162.02,290.0,15147.63,0.0286
SKU_0954,High Revenue + Low Volatility,96826.65,0.1725,2.0,1.5,248,94.95241331300137,496.0,47096.4,372.0,35322.3,0.0167
SKU_0955,High Revenue + Low Volatility,86130.33,0.1252,2.0,1.5,211,107.46866177129137,422.0,45351.78,316.0,33960.1,0.0252
SKU_0956,High Revenue + Low Volatility,94634.98,0.0606,2.0,1.5,154,35.47021895384026,308.0,10924.83,231.0,8193.62,0.029
SKU_0957,High Revenue + Low Volatility,104284.15,0.0969,2.0,1.5,180,143.51650678147192,360.0,51665.94,270.0,38749.46,0.0229
SKU_0958,High Revenue + Low Volatility,108371.75,0.1903,2.0,1.5,267,131.0598451980457,534.0,69985.96,400.0,52423.94,0.0236
SKU_0959,High Revenue + Low Volatility,110624.24,0.1776,2.0,1.5,215,65.59349785885118,430.0,28205.2,322.0,21121.11,0.0121
SKU_0960,High Revenue + Low Volatility,75238.49,0.1973,2.0,1.5,242,39.26250362717616,484.0,19003.05,363.0,14252.29,0.0195
SKU_0961,High Revenue + Low Volatility,61866.94,0.1442,2.0,1.5,279,50.38644878628688,558.0,28115.64,418.0,21061.54,0.0277
SKU_0962,High Revenue + Low Volatility,104357.68,0.0871,2.0,1.5,207,45.23332965059672,414.0,18726.6,310.0,14022.33,0.0148
SKU_0963,High Revenue + Low Volatility,66380.62,0.0744,2.0,1.5,152,44.79405351587362,304.0,13617.39,228.0,10213.04,0.0258
SKU_0964,High Revenue + Low Volatility,78895.18,0.078,2.0,1.5,227,92.22740263988807,454.0,41871.24,340.0,31357.32,0.0235
SKU_0965,High Revenue + Low Volatility,60229.03,0.053,2.0,1.5,279,59.50169309920803,558.0,33201.94,418.0,24871.71,0.0145
SKU_0966,High Revenue + Low Volatility,100900.17,0.1086,2.0,1.5,257,72.97676598349733,514.0,37510.06,386.0,28169.03,0.0157
SKU_0967,High Revenue + Low Volatility,70027.92,0.0787,2.0,1.5,260,148.7406400061187,520.0,77345.13,390.0,58008.85,0.0186
SKU_0968,High Revenue + Low Volatility,99316.94,0.1117,2.0,1.5,156,112.11770987104137,312.0,34980.73,234.0,26235.54,0.0125
SKU_0969,High Revenue + Low Volatility,119504.56,0.1902,2.0,1.5,151,143.87768004564015,302.0,43451.06,226.0,32516.36,0.0283
SKU_0970,High Revenue + Low Volatility,64360.25,0.1146,2.0,1.5,236,47.10678660397387,472.0,22234.4,354.0,16675.8,0.0248
SKU_0971,High Revenue + Low Volatility,64624.68,0.1817,2.0,1.5,281,75.8567369799083,562.0,42631.49,422.0,32011.54,0.0173
SKU_0972,High Revenue + Low Volatility,80422.81,0.1408,2.0,1.5,210,96.56781639388251,420.0,40558.48,315.0,30418.86,0.016
SKU_0973,High Revenue + Low Volatility,111983.19,0.0871,2.0,1.5,100,39.210967426648565,200.0,7842.19,150.0,5881.65,0.0238
SKU_0974,High Revenue + Low Volatility,72931.79,0.1034,2.0,1.5,143,30.502493235354944,286.0,8723.71,214.0,6527.53,0.0185
SKU_0975,High Revenue + Low Volatility,81622.67,0.0626,2.0,1.5,174,110.4521200556301,348.0,38437.34,261.0,28828.0,0.0146
SKU_0976,High Revenue + Low Volatility,64110.32,0.1,2.0,1.5,197,107.01834201617224,394.0,42165.23,296.0,31677.43,0.0186
SKU_0977,High Revenue + Low Volatility,105789.32,0.1516,2.0,1.5,108,79.2946571999534,216.0,17127.65,162.0,12845.73,0.0274
SKU_0978,High Revenue + Low Volatility,84498.38,0.0608,2.0,1.5,131,88.75728912384392,262.0,23254.41,196.0,17396.43,0.0114
SKU_0979,High Revenue + Low Volatility,105554.92,0.0808,2.0,1.5,114,79.85316007105075,228.0,18206.52,171.0,13654.89,0.0174
SKU_0980,High Revenue + Low Volatility,114216.47,0.1072,2.0,1.5,239,32.880605381386665,478.0,15716.93,358.0,11771.26,0.0292
